time,pitch_1 (°),roll_1 (°),range_1 (mm),pitch_2 (°),roll_2 (°),range_2 (mm)
2025/4/14 13:40:48,27.78,-0.6,26,162.72,-146.73,2
2025/4/14 13:40:51,27.78,-0.59,24,162.77,-146.82,4
2025/4/14 13:40:54,27.74,-0.68,24,162.83,-146.8,4
2025/4/14 13:40:57,27.61,-0.51,23,162.76,-146.73,7
2025/4/14 13:41:00,27.63,-0.62,26,162.64,-146.73,6
2025/4/14 13:41:03,27.79,-0.76,25,162.74,-146.65,4
2025/4/14 13:41:06,27.79,-0.63,25,162.67,-146.8,6
2025/4/14 13:41:09,27.4,-0.52,22,162.7,-146.75,5
2025/4/14 13:41:47,27.65,-0.53,26,162.73,-146.74,7
2025/4/14 13:41:50,27.67,-0.55,24,162.92,-146.88,7
2025/4/14 13:41:53,27.64,-0.69,24,162.77,-146.79,7
2025/4/14 13:41:56,27.62,-0.58,23,162.85,-146.9,5
2025/4/14 13:41:59,27.68,-0.65,24,162.82,-146.67,6
2025/4/14 13:42:02,27.68,-0.65,24,162.79,-146.86,4
2025/4/14 13:42:05,27.68,-0.59,24,162.79,-146.95,5
2025/4/14 13:42:08,27.69,-0.55,25,162.85,-146.8,8
2025/4/14 13:42:11,27.71,-0.62,25,162.22,-146.66,4
2025/4/14 13:42:14,27.58,-0.63,23,162.78,-146.66,4
2025/4/14 13:42:17,27.58,-0.5,26,162.82,-146.83,6
2025/4/14 13:42:20,27.71,-0.56,23,162.84,-146.81,5
2025/4/14 13:42:23,27.62,-0.68,25,162.8,-146.88,5
2025/4/14 13:42:26,27.58,-0.56,23,162.6,-146.8,5
2025/4/14 13:42:29,27.65,-0.61,24,162.79,-146.77,6
2025/4/14 13:42:32,27.65,-0.69,25,162.8,-146.82,4
2025/4/14 13:42:35,27.68,-0.56,24,162.84,-146.88,5
2025/4/14 13:42:38,27.68,-0.65,24,162.75,-146.78,4
2025/4/14 13:42:41,27.71,-0.66,25,162.8,-146.84,4
2025/4/14 13:42:44,27.59,-0.6,22,162.87,-146.85,8
2025/4/14 13:42:47,27.78,-0.64,22,162.85,-146.78,5
2025/4/14 13:42:50,27.66,-0.69,24,162.76,-146.71,8
2025/4/14 13:44:09,27.72,-0.61,24,162.5,-146.78,5
2025/4/14 13:44:12,27.64,-0.58,24,162.6,-146.84,7
2025/4/14 13:44:15,27.72,-0.58,23,162.69,-146.87,5
2025/4/14 13:44:18,27.71,-0.63,23,162.72,-146.77,3
2025/4/14 13:44:21,27.84,-0.69,22,162.6,-146.89,5
2025/4/14 13:44:24,27.79,-0.54,25,162.66,-146.72,5
2025/4/14 13:44:27,27.79,-0.62,23,162.65,-146.87,7
2025/4/14 13:44:30,27.77,-0.54,22,162.91,-146.9,4
2025/4/14 13:44:33,27.76,-0.53,24,162.48,-146.86,5
2025/4/14 13:44:36,27.25,-0.46,24,161.37,-147.62,4
2025/4/14 13:44:39,27.71,-0.66,24,162.57,-146.95,6
2025/4/14 13:44:42,27.83,-0.6,22,162.6,-146.86,7
2025/4/14 14:17:11,27.69,-0.79,22,162.79,-147.25,6
2025/4/14 14:17:14,27.77,-0.78,22,162.78,-147.36,5
2025/4/14 14:17:17,27.76,-0.7,23,162.75,-147.29,6
2025/4/14 14:17:20,27.91,-0.75,20,162.76,-147.25,8
2025/4/14 14:17:23,27.81,-0.71,20,162.79,-147.41,4
2025/4/14 14:17:26,27.78,-0.71,20,162.73,-147.29,3
2025/4/14 14:17:29,27.66,-0.78,21,162.78,-147.27,6
2025/4/14 14:17:32,27.8,-0.75,22,162.61,-147.21,6
2025/4/14 14:17:35,27.79,-0.82,20,162.82,-147.12,5
2025/4/14 14:17:38,27.81,-0.71,21,162.83,-147.33,4
2025/4/14 14:17:41,27.83,-0.76,21,162.82,-147.28,5
2025/4/14 14:21:06,27.62,-0.84,22,162.93,-147.3,4
2025/4/14 14:26:24,27.83,-0.74,22,162.75,-147.22,5
2025/4/14 14:30:58,27.46,-1.97,22,163.84,-147.3,3
2025/4/14 14:40:50,27.4,-2.17,22,164.21,-147.13,4
2025/4/14 14:41:54,27.32,-2.14,22,164.27,-147.17,6
2025/4/14 14:46:06,27.34,-2.24,21,164.24,-147.31,4
2025/4/14 14:46:39,27.34,-2.13,23,164.25,-147.22,4
2025/4/14 14:46:42,27.26,-2.08,22,164.31,-147.27,4
2025/4/14 14:54:58,27.32,-2.18,20,164.47,-147.23,5
2025/4/14 14:59:28,27.37,-2.27,22,164.04,-147.35,4
2025/4/14 14:59:31,27.35,-2.31,24,164.37,-147.4,4
2025/4/14 14:59:34,27.3,-2.3,23,164.3,-147.42,3
2025/4/14 14:59:37,27.35,-2.25,23,164.04,-147.26,5
2025/4/14 14:59:40,27.39,-2.19,22,164.25,-147.36,3
2025/4/14 14:59:43,27.31,-2.2,24,164.26,-147.43,6
2025/4/14 14:59:46,27.34,-2.22,23,164.16,-147.26,3
2025/4/14 14:59:49,27.39,-2.32,23,164.25,-147.35,5
2025/4/14 14:59:52,27.36,-2.26,22,164.15,-147.48,4
2025/4/14 14:59:55,27.35,-2.36,23,164.24,-147.28,4
2025/4/14 14:59:58,27.35,-2.31,21,164.25,-147.33,4
2025/4/14 15:00:01,27.4,-2.3,22,163.58,-147.41,5
2025/4/14 15:00:04,27.4,-2.36,22,164.41,-147.29,5
2025/4/14 15:00:07,27.3,-2.2,21,164.18,-147.47,3
2025/4/14 15:00:10,27.27,-2.29,20,164.25,-147.3,5
2025/4/14 15:00:13,27.36,-2.29,21,164.52,-147.33,4
2025/4/14 15:00:16,27.38,-2.23,22,164.15,-147.37,6
2025/4/14 15:00:19,27.42,-2.3,20,164.27,-147.4,4
2025/4/14 15:00:22,27.31,-2.33,24,163.63,-147.35,5
2025/4/14 15:00:25,27.32,-2.33,23,164.24,-147.34,5
2025/4/14 15:00:28,27.35,-2.31,23,164.33,-147.32,6
2025/4/14 15:00:31,27.32,-2.23,23,164.19,-147.44,6
2025/4/14 15:00:34,27.41,-2.3,24,164.23,-147.3,6
2025/4/14 15:00:37,27.3,-2.39,22,164.23,-147.36,4
2025/4/14 15:00:40,27.44,-2.2,23,164.13,-147.35,3
2025/4/14 15:00:43,27.37,-2.21,22,164.16,-147.32,4
2025/4/14 15:00:46,27.38,-2.16,22,164.27,-147.4,3
2025/4/14 15:00:49,27.36,-2.25,21,164.18,-147.33,5
2025/4/14 15:00:52,27.47,-2.26,20,164.12,-147.22,5
2025/4/14 15:00:55,27.42,-2.34,22,164.11,-147.35,2
2025/4/14 15:00:58,27.4,-2.25,23,164.14,-147.49,3
2025/4/14 15:01:01,27.34,-2.24,22,164.33,-147.43,5
2025/4/14 15:01:04,27.41,-2.26,23,164.39,-147.37,5
2025/4/14 15:01:07,27.39,-2.15,22,164.16,-147.35,5
2025/4/14 15:01:10,27.41,-2.19,23,164.25,-147.34,6
2025/4/14 15:01:13,27.35,-2.32,22,164.22,-147.32,5
2025/4/14 15:01:16,27.28,-2.28,21,164.28,-147.32,5
2025/4/14 15:01:19,27.44,-2.27,21,164.26,-147.29,6
2025/4/14 15:01:22,27.44,-2.29,20,164.38,-147.41,2
2025/4/14 15:01:25,27.47,-2.27,22,164.12,-147.38,6
2025/4/14 15:01:28,27.46,-2.37,24,164.23,-147.42,5
2025/4/14 15:01:31,27.41,-2.1,22,164.28,-147.4,4
2025/4/14 15:01:34,27.42,-2.28,21,164.29,-147.37,6
2025/4/14 15:01:37,27.37,-2.34,21,164.29,-147.37,5
2025/4/14 15:01:40,27.35,-2.27,21,164.22,-147.28,6
2025/4/14 15:01:43,27.35,-2.29,22,164.28,-147.46,5
2025/4/14 15:01:46,27.4,-2.3,23,164.19,-147.24,5
2025/4/14 15:01:49,27.39,-2.3,21,164.22,-147.3,5
2025/4/14 15:01:52,27.41,-2.22,20,164.27,-147.4,6
2025/4/14 15:01:55,27.42,-2.26,23,164.27,-147.44,6
2025/4/14 15:01:58,27.32,-2.21,21,164.25,-147.35,4
2025/4/14 15:02:01,27.34,-2.31,20,164.19,-147.28,2
2025/4/14 15:02:04,27.4,-2.26,22,164.15,-147.29,5
2025/4/14 15:02:07,27.35,-2.23,22,164.21,-147.32,6
2025/4/14 15:02:10,27.42,-2.33,21,164.33,-147.44,3
2025/4/14 15:02:13,27.35,-2.24,23,164.05,-147.36,6
2025/4/14 15:02:16,27.39,-2.29,22,164.26,-147.4,4
2025/4/14 15:02:19,27.29,-2.3,21,164.32,-147.39,3
2025/4/14 15:02:22,27.44,-2.21,22,164.39,-147.41,7
2025/4/14 15:02:25,27.42,-2.31,21,164.26,-147.38,4
2025/4/14 15:02:28,27.42,-2.33,21,164.29,-147.3,3
2025/4/14 15:02:31,27.34,-2.26,21,164.3,-147.45,6
2025/4/14 15:02:34,27.38,-2.38,21,164.21,-147.28,3
2025/4/14 15:02:37,27.34,-2.25,22,164.3,-147.41,2
2025/4/14 15:02:40,27.4,-2.22,21,163.9,-147.26,4
2025/4/14 15:02:43,27.43,-2.37,22,164.21,-147.43,6
2025/4/14 15:02:46,27.36,-2.25,21,164.33,-147.45,5
2025/4/14 15:02:49,27.31,-2.25,21,164.23,-147.43,4
2025/4/14 15:02:52,27.34,-2.31,21,164.34,-147.34,2
2025/4/14 15:02:55,27.34,-2.24,21,164.25,-147.38,6
2025/4/14 15:02:58,27.35,-2.23,20,164.41,-147.5,5
2025/4/14 15:03:01,27.41,-2.27,22,164.17,-147.25,4
2025/4/14 15:03:04,27.36,-2.2,21,164.38,-147.48,5
2025/4/14 15:03:07,27.37,-2.23,21,164.19,-147.31,5
2025/4/14 15:03:10,27.38,-2.21,24,164.2,-147.33,4
2025/4/14 15:03:13,27.36,-2.23,22,164.15,-147.31,3
2025/4/14 15:03:16,27.38,-2.22,22,164.21,-147.33,3
2025/4/14 15:03:19,27.39,-2.18,23,163.83,-147.31,7
2025/4/14 15:03:22,27.31,-2.08,22,164.09,-147.35,5
2025/4/14 15:03:25,27.27,-2.19,23,164.29,-147.38,3
2025/4/14 15:03:28,27.33,-2.23,23,164.16,-147.34,6
2025/4/14 15:03:31,27.3,-2.21,22,164.21,-147.3,3
2025/4/14 15:03:34,27.41,-2.27,22,164.35,-147.26,5
2025/4/14 15:03:37,27.39,-2.25,22,163.59,-147.32,4
2025/4/14 15:03:40,27.44,-2.19,24,164.26,-147.28,6
2025/4/14 15:03:43,27.37,-2.29,21,164.34,-147.3,4
2025/4/14 15:03:46,27.36,-2.19,19,164.22,-147.35,3
2025/4/14 15:03:49,27.41,-2.28,22,163.99,-147.37,5
2025/4/14 15:03:52,27.4,-2.18,22,164.27,-147.25,4
2025/4/14 15:03:55,27.31,-2.24,22,164.18,-147.39,6
2025/4/14 15:03:58,27.41,-2.15,21,164.28,-147.32,5
2025/4/14 15:04:01,27.4,-2.24,22,164.19,-147.3,5
2025/4/14 15:04:04,27.33,-2.19,21,164.33,-147.18,6
2025/4/14 15:04:07,27.33,-2.2,22,164.26,-147.32,6
2025/4/14 15:04:10,27.41,-2.21,19,164.19,-147.25,4
2025/4/14 15:04:13,27.35,-2.39,22,164.36,-147.29,7
2025/4/14 15:04:16,27.37,-2.27,24,164.2,-147.45,5
2025/4/14 15:04:19,27.38,-2.3,19,164.26,-147.36,4
2025/4/14 15:04:22,27.34,-2.39,22,164.01,-147.27,7
2025/4/14 15:04:25,27.3,-2.01,22,163.96,-147.25,4
2025/4/14 15:04:28,27.4,-2.23,21,164.34,-147.34,5
2025/4/14 15:04:31,27.46,-2.25,21,164.21,-147.4,6
2025/4/14 15:04:34,27.3,-2.15,20,164.16,-147.33,4
2025/4/14 15:04:37,27.4,-2.21,21,164.25,-147.2,4
2025/4/14 15:04:40,27.4,-2.19,20,164.46,-147.39,6
2025/4/14 15:04:56,27.33,-2.24,21,164.2,-147.39,5
2025/4/14 15:04:59,27.34,-2.29,20,164.23,-147.45,5
2025/4/14 15:05:02,27.5,-2.29,22,164.11,-147.44,3
2025/4/14 15:05:05,27.44,-2.3,21,164.26,-147.32,6
2025/4/14 15:05:08,27.35,-2.42,21,163.92,-147.41,6
2025/4/14 15:05:11,27.47,-2.32,21,163.87,-147.38,2
2025/4/14 15:05:14,27.39,-2.31,21,164.18,-147.3,6
2025/4/14 15:05:17,27.49,-2.37,21,164.37,-147.34,4
2025/4/14 15:05:20,27.36,-2.25,20,164.33,-147.32,4
2025/4/14 15:05:23,27.27,-2.3,22,164.18,-147.33,3
2025/4/14 15:05:26,27.42,-2.31,21,164.37,-147.36,5
2025/4/14 15:05:29,27.42,-2.27,21,164.21,-147.36,4
2025/4/14 15:05:32,27.37,-2.26,21,164.22,-147.33,6
2025/4/14 15:05:35,27.41,-2.34,22,164.29,-147.49,5
2025/4/14 15:05:38,27.33,-2.28,22,164.11,-147.16,5
2025/4/14 15:05:41,27.31,-2.24,21,164.28,-147.26,7
2025/4/14 15:05:44,27.37,-2.28,20,164.19,-147.38,5
2025/4/14 15:05:47,27.33,-2.26,23,164.33,-147.37,4
2025/4/14 15:05:50,27.42,-2.29,20,164.28,-147.35,5
2025/4/14 15:05:53,27.39,-2.22,21,164.3,-147.37,6
2025/4/14 15:05:56,27.38,-2.26,21,164.28,-147.37,6
2025/4/14 15:05:59,27.3,-2.32,22,164.3,-147.31,4
2025/4/14 15:06:02,27.32,-2.3,19,164.2,-147.35,6
2025/4/14 15:06:05,27.33,-2.21,22,164.22,-147.32,4
2025/4/14 15:06:08,27.37,-2.24,20,164.38,-147.36,7
2025/4/14 15:06:11,27.34,-2.28,23,164.3,-147.32,4
2025/4/14 15:06:14,27.33,-2.32,23,164.34,-147.22,7
2025/4/14 15:06:17,27.42,-2.32,19,164.35,-147.3,5
2025/4/14 15:06:20,27.42,-2.24,23,164.28,-147.26,4
2025/4/14 15:06:23,27.42,-2.2,22,164.15,-147.4,6
2025/4/14 15:06:26,27.42,-2.39,22,164.34,-147.28,5
2025/4/14 15:06:29,27.59,-2.27,23,164.19,-147.29,4
2025/4/14 15:06:32,27.29,-2.44,23,164.35,-147.24,3
2025/4/14 15:06:35,27.42,-2.36,22,164.32,-147.42,5
2025/4/14 15:06:38,27.38,-2.37,20,164.13,-147.43,7
2025/4/14 15:06:41,27.3,-2.28,20,164.32,-147.2,7
2025/4/14 15:06:44,27.34,-2.27,22,164.33,-147.3,5
2025/4/14 15:06:47,27.38,-2.23,22,164.21,-147.35,4
2025/4/14 15:06:50,27.45,-2.31,21,164.31,-147.52,3
2025/4/14 15:06:53,27.42,-2.31,23,164.18,-147.47,5
2025/4/14 15:06:56,27.55,-2.2,23,164.35,-147.25,6
2025/4/14 15:06:59,27.4,-2.31,20,164.41,-147.32,5
2025/4/14 15:07:02,27.39,-2.43,22,164.24,-147.47,3
2025/4/14 15:07:05,27.43,-2.33,22,164.59,-147.19,6
2025/4/14 15:07:08,27.43,-2.37,22,164.37,-147.29,4
2025/4/14 15:07:11,27.46,-2.24,22,164.48,-147.25,5
2025/4/14 15:07:14,27.42,-2.31,21,164.2,-147.4,5
2025/4/14 15:07:17,27.41,-2.3,22,164.26,-147.34,5
2025/4/14 15:07:20,27.42,-2.3,22,164.21,-147.37,4
2025/4/14 15:17:30,27.35,-2.37,19,164.27,-147.26,4
2025/4/14 15:17:33,27.35,-2.36,21,164.35,-147.45,7
2025/4/14 15:17:36,27.36,-2.38,22,164.33,-147.41,6
2025/4/14 15:17:39,27.42,-2.28,20,164.36,-147.28,4
2025/4/14 15:21:30,27.36,-2.29,21,164.41,-147.31,4
2025/4/14 15:21:33,27.26,-2.24,22,164.43,-147.31,4
2025/4/14 15:21:36,27.35,-2.3,24,164.34,-147.4,4
2025/4/14 15:23:44,27.33,-2.28,23,164.37,-147.42,5
2025/4/14 15:23:47,27.23,-2.25,23,164.3,-147.27,6
2025/4/14 15:23:50,27.29,-2.34,23,164.31,-147.2,5
2025/4/14 15:23:53,27.32,-2.29,21,164.39,-147.49,4
2025/4/14 15:30:19,27.28,-2.18,22,164.41,-147.42,4
2025/4/14 15:30:22,27.3,-2.17,22,164.43,-147.39,4
2025/4/14 15:30:25,27.23,-2.21,22,164.5,-147.38,6
2025/4/14 15:30:28,27.26,-2.15,22,164.45,-147.41,6
2025/4/14 15:30:31,27.2,-2.33,22,164.41,-147.22,6
2025/4/14 15:30:34,27.29,-2.19,23,164.53,-147.29,6
2025/4/14 15:30:37,27.22,-2.18,21,164.41,-147.46,5
2025/4/14 15:30:40,27.29,-2.23,21,164.47,-147.37,3
2025/4/14 15:30:43,27.33,-2.16,22,164.45,-147.31,5
2025/4/14 15:30:46,27.3,-2.3,23,164.43,-147.27,4
2025/4/14 15:30:49,27.18,-2.18,23,164.44,-147.36,4
2025/4/14 15:30:52,27.28,-2.25,24,164.36,-147.3,6
2025/4/14 15:30:55,27.36,-2.26,24,164.39,-147.43,3
2025/4/14 15:30:58,27.31,-2.21,23,164.36,-147.32,6
2025/4/14 15:31:01,27.29,-2.3,23,164.4,-147.25,4
2025/4/14 15:31:04,27.23,-2.22,22,164.44,-147.26,4
2025/4/14 15:31:07,27.32,-2.24,23,164.35,-147.39,6
2025/4/14 15:31:10,27.27,-2.19,21,164.54,-147.3,1
2025/4/14 15:31:13,27.29,-2.15,22,164.37,-147.4,4
2025/4/14 15:31:16,27.31,-2.32,23,164.46,-147.44,5
2025/4/14 15:31:19,27.33,-2.29,23,164.45,-147.46,6
2025/4/14 15:31:22,27.29,-2.28,22,164.44,-147.43,5
2025/4/14 15:31:25,27.31,-2.19,21,164.46,-147.34,7
2025/4/14 15:31:28,27.28,-2.28,18,164.32,-147.31,4
2025/4/14 15:42:44,27.29,-2.31,20,164.46,-147.43,6
2025/4/14 15:42:48,27.27,-2.26,22,164.32,-147.38,4
2025/4/14 15:42:51,27.21,-2.2,24,164.5,-147.43,6
2025/4/14 15:42:54,27.32,-2.17,22,164.46,-147.3,6
2025/4/14 15:42:57,27.28,-2.18,22,164.34,-147.36,5
2025/4/14 15:43:00,27.3,-2.37,21,164.55,-147.4,7
2025/4/14 15:43:03,27.34,-2.31,21,164.41,-147.29,5
2025/4/14 15:43:06,27.27,-2.31,22,164.46,-147.39,6
2025/4/14 15:43:09,27.32,-2.34,21,164.48,-147.34,4
2025/4/14 15:43:12,27.27,-2.15,22,164.46,-147.44,3
2025/4/14 15:43:15,27.31,-2.29,22,164.46,-147.43,4
2025/4/14 15:43:18,27.36,-2.21,21,164.49,-147.34,7
2025/4/14 15:43:21,27.25,-2.29,23,164.44,-147.23,5
2025/4/14 15:43:24,27.29,-2.29,20,164.37,-147.29,5
2025/4/14 15:43:27,27.3,-2.22,21,164.43,-147.31,5
2025/4/14 15:43:30,27.25,-2.21,23,164.4,-147.36,5
2025/4/14 15:43:33,27.26,-2.29,23,164.45,-147.23,4
2025/4/14 15:43:36,27.27,-2.3,21,164.45,-147.37,2
2025/4/14 15:43:39,27.29,-2.23,23,164.55,-147.43,5
2025/4/14 15:43:42,27.36,-2.31,21,164.46,-147.3,4
2025/4/14 15:43:45,27.28,-2.3,20,164.5,-147.37,6
2025/4/14 15:47:20,27.29,-2.22,23,164.47,-147.45,6
2025/4/14 15:47:23,27.19,-2.37,21,164.5,-147.37,6
2025/4/14 15:47:26,27.3,-2.25,22,164.49,-147.33,7
2025/4/14 15:47:29,27.24,-2.29,23,164.53,-147.47,5
2025/4/14 15:47:32,27.25,-2.33,22,164.48,-147.37,5
2025/4/14 15:47:35,27.24,-2.25,24,164.38,-147.24,5
2025/4/14 15:47:38,27.29,-2.26,21,164.45,-147.43,5
2025/4/14 15:47:41,27.23,-2.32,23,164.47,-147.35,6
2025/4/14 15:47:44,27.21,-2.23,23,164.53,-147.39,6
2025/4/14 15:47:47,27.3,-2.33,22,164.41,-147.36,6
2025/4/14 15:47:50,27.32,-2.3,21,164.54,-147.45,6
2025/4/14 15:47:53,27.27,-2.29,23,164.44,-147.41,7
2025/4/14 15:47:56,27.31,-2.25,22,164.52,-147.44,5
2025/4/14 15:47:59,27.3,-2.24,23,164.44,-147.48,5
2025/4/14 15:49:15,27.28,-2.27,21,164.59,-147.35,7
2025/4/14 15:49:18,27.38,-2.41,23,164.62,-147.4,6
2025/4/14 15:49:21,27.32,-2.34,21,164.35,-147.42,5
2025/4/14 15:49:24,27.28,-2.26,23,164.49,-147.46,5
2025/4/14 15:49:27,27.38,-2.24,22,164.49,-147.41,4
2025/4/14 15:49:30,27.38,-2.34,23,164.39,-147.28,4
2025/4/14 15:49:33,27.35,-2.21,21,164.56,-147.4,4
2025/4/14 15:49:36,27.32,-2.31,21,164.47,-147.26,4
2025/4/14 15:49:39,27.27,-2.28,20,164.49,-147.48,5
2025/4/14 15:49:42,27.27,-2.22,23,164.52,-147.41,4
2025/4/14 15:49:45,27.32,-2.31,22,164.53,-147.3,3
2025/4/14 15:49:48,27.27,-2.28,22,164.51,-147.42,7
2025/4/14 15:49:51,27.33,-2.31,23,164.54,-147.43,6
2025/4/14 15:49:54,27.35,-2.35,23,164.44,-147.29,5
2025/4/14 15:49:57,27.31,-2.31,22,164.39,-147.43,6
2025/4/14 15:50:00,27.22,-2.26,24,164.36,-147.26,3
2025/4/14 15:50:03,27.32,-2.25,23,164.44,-147.38,4
2025/4/14 15:50:06,27.32,-2.26,21,164.42,-147.38,4
2025/4/14 15:50:09,27.33,-2.26,21,164.49,-147.38,5
2025/4/14 15:50:12,27.35,-2.26,21,164.47,-147.52,4
2025/4/14 16:07:54,27.31,-2.29,21,164.42,-147.51,6
2025/4/14 16:08:03,27.32,-2.19,21,164.52,-147.45,5
2025/4/14 16:15:01,27.37,-2.33,22,164.43,-147.35,5
2025/4/14 16:15:04,27.35,-2.41,21,164.52,-147.45,3
2025/4/14 16:15:07,27.32,-2.27,22,164.48,-147.35,5
2025/4/14 16:15:10,27.29,-2.37,20,164.7,-147.45,4
2025/4/14 16:15:13,27.35,-2.33,22,164.56,-147.31,4
2025/4/14 16:15:16,27.29,-2.31,20,164.59,-147.48,4
2025/4/14 16:15:19,27.39,-2.27,22,164.51,-147.43,5
2025/4/14 16:15:22,27.44,-2.29,22,164.52,-147.37,4
2025/4/14 16:15:25,27.38,-2.28,22,164.5,-147.59,4
2025/4/14 16:15:28,27.25,-2.36,20,164.54,-147.41,6
2025/4/14 16:19:32,27.35,-2.27,20,164.51,-147.31,5
2025/4/14 16:19:35,27.51,-2.28,23,164.48,-147.4,5
2025/4/14 16:19:38,27.42,-2.26,21,164.52,-147.42,7
2025/4/14 16:19:41,27.43,-2.3,22,164.45,-147.34,4
2025/4/14 16:19:44,27.38,-2.38,22,164.53,-147.48,5
2025/4/14 16:19:47,27.45,-2.4,20,164.42,-147.33,5
2025/4/14 16:19:50,27.35,-2.38,20,164.5,-147.39,6
2025/4/14 16:19:53,27.45,-2.32,21,164.53,-147.36,5
2025/4/14 16:19:56,27.39,-2.31,23,163.74,-147.51,5
2025/4/14 16:19:59,27.46,-2.44,20,164.57,-147.44,3
2025/4/14 16:20:02,27.35,-2.39,23,164.55,-147.47,4
2025/4/14 16:20:05,27.42,-2.33,22,164.44,-147.46,7
2025/4/14 16:20:08,27.35,-2.32,22,164.19,-147.41,4
2025/4/14 16:20:11,27.51,-2.4,23,164.5,-147.53,5
2025/4/14 16:20:14,27.4,-2.35,18,164.6,-147.42,6
2025/4/14 16:20:17,27.45,-2.32,21,164.47,-147.33,8
2025/4/14 16:20:20,27.47,-2.36,22,164.55,-147.48,4
2025/4/14 16:20:23,27.47,-2.37,21,164.47,-147.43,7
2025/4/14 16:20:26,27.41,-2.39,21,164.54,-147.36,3
2025/4/14 16:20:29,27.48,-2.3,21,164.41,-147.34,6
2025/4/14 16:20:32,27.51,-2.34,23,164.49,-147.49,2
2025/4/14 16:20:35,27.5,-2.26,21,164.47,-147.42,7
2025/4/14 16:20:38,27.4,-2.2,22,164.49,-147.45,5
2025/4/14 16:20:41,27.57,-2.41,20,164.52,-147.47,6
2025/4/14 16:20:44,27.45,-2.28,21,164.68,-147.24,6
2025/4/14 16:20:47,27.45,-2.29,22,164.47,-147.48,4
2025/4/14 16:20:50,27.45,-2.21,22,164.75,-147.49,3
2025/4/14 16:20:53,27.34,-2.19,21,164.62,-147.5,7
2025/4/14 16:20:56,27.51,-2.29,20,164.5,-147.49,4
2025/4/14 16:20:59,27.43,-2.36,22,164.5,-147.47,2
2025/4/14 16:21:02,27.33,-2.28,22,164.49,-147.42,4
2025/4/14 16:21:05,27.36,-2.25,21,164.36,-147.41,6
2025/4/14 16:21:08,27.47,-2.25,22,164.66,-147.41,5
2025/4/14 16:21:11,27.57,-2.31,23,164.51,-147.41,5
2025/4/14 16:21:14,27.35,-2.34,19,164.34,-147.41,6
2025/4/14 16:21:17,27.44,-2.32,21,164.27,-147.35,5
2025/4/14 16:21:20,27.37,-2.19,21,165.11,-147.45,5
2025/4/14 16:21:23,27.39,-2.32,22,164.58,-147.41,5
2025/4/14 16:21:26,27.4,-2.35,20,164.52,-147.41,6
2025/4/14 16:21:29,27.47,-2.35,24,164.5,-147.5,5
2025/4/14 16:21:32,27.4,-2.28,23,164.53,-147.33,2
2025/4/14 16:21:35,27.46,-2.33,21,164.21,-147.34,6
2025/4/14 16:21:38,27.42,-2.32,22,164.52,-147.45,6
2025/4/14 16:21:41,27.43,-2.32,21,164.42,-147.51,5
2025/4/14 16:21:44,27.42,-2.32,19,164.46,-147.4,6
2025/4/14 16:21:47,27.44,-2.25,21,163.77,-147.55,4
2025/4/14 16:21:50,27.44,-2.34,21,164.43,-147.45,0
2025/4/14 16:21:53,27.4,-2.33,22,164.46,-147.57,5
2025/4/14 16:21:56,27.41,-2.22,21,164.49,-147.33,6
2025/4/14 16:21:59,27.42,-2.35,23,164.5,-147.35,5
2025/4/14 16:22:02,27.47,-2.25,19,164.4,-147.46,5
2025/4/14 16:22:05,27.49,-2.41,22,163.95,-147.42,6
2025/4/14 16:22:08,27.41,-2.32,20,164.56,-147.44,5
2025/4/14 16:22:11,27.47,-2.31,21,164.47,-147.34,4
2025/4/14 16:22:14,27.41,-2.27,22,164.37,-147.41,5
2025/4/14 16:22:34,27.53,-2.35,20,164.3,-147.45,3
2025/4/14 16:22:37,27.37,-2.38,24,164.57,-147.52,8
2025/4/14 16:44:26,27.33,-2.37,22,164.59,-147.38,3
2025/4/14 16:44:29,27.34,-2.33,22,164.5,-147.43,7
2025/4/14 16:44:32,27.53,-2.38,21,164.56,-147.42,5
2025/4/14 16:44:35,27.4,-2.37,24,164.51,-147.4,6
2025/4/14 16:44:38,27.36,-2.34,21,164.61,-147.46,6
2025/4/14 16:44:41,27.45,-2.39,22,164.63,-147.48,5
2025/4/14 16:44:44,27.39,-2.38,21,164.7,-147.33,5
2025/4/14 16:44:47,27.44,-2.31,22,164.58,-147.45,7
2025/4/14 16:44:50,27.42,-2.36,22,164.6,-147.39,5
2025/4/14 16:44:53,27.33,-2.3,19,164.45,-147.45,7
2025/4/14 16:44:56,27.39,-2.32,21,164.52,-147.45,5
2025/4/14 16:44:59,27.43,-2.46,21,164.5,-147.44,5
2025/4/14 16:45:02,27.46,-2.37,21,163.9,-147.4,4
2025/4/14 16:45:05,27.26,-2.35,21,164.73,-147.39,4
2025/4/14 16:45:08,27.45,-2.26,22,164.34,-147.36,4
2025/4/14 16:45:11,27.43,-2.38,20,164.62,-147.42,5
2025/4/14 16:45:14,27.49,-2.4,22,164.34,-147.51,4
2025/4/14 16:45:17,27.39,-2.41,22,164.47,-147.43,4
2025/4/14 16:45:20,27.38,-2.41,18,164.51,-147.56,5
2025/4/14 16:45:23,27.49,-2.35,20,164.7,-147.3,3
2025/4/14 16:45:26,27.42,-2.38,21,164.31,-147.5,5
2025/4/14 16:45:29,27.45,-2.3,20,164.35,-147.44,4
2025/4/14 16:45:32,27.44,-2.28,21,164.58,-147.4,5
